time_s,force_adc
14.179683685302734,0
14.259760856628418,0
14.337990760803223,0
14.438949823379517,0
14.517967700958252,0
14.593706846237183,0
14.675582885742188,0
14.797598838806152,0
14.872074842453003,0
14.97129487991333,0
15.057000875473022,0
15.140575885772705,0
15.219275951385498,0
15.29325795173645,0
15.374080896377563,0
15.458247900009155,0
15.536263704299927,0
15.665077924728394,0
15.73828673362732,0
15.828595876693726,0
15.909762859344482,0
15.997325658798218,0
16.07399272918701,0
16.15654182434082,0
16.23341178894043,0
16.31027889251709,0
16.38689684867859,0
16.50844168663025,0
16.577297687530518,0
16.659534692764282,0
16.742471933364868,0
16.824986696243286,0
16.90599489212036,0
16.98487687110901,0
17.058614015579224,0
17.137699842453003,0
17.213973999023438,0
17.337897777557373,0
17.412922859191895,0
17.498130798339844,0
17.57921576499939,0
17.662775993347168,0
17.741488695144653,0
17.828248023986816,0
17.910708904266357,0
17.990859985351562,0
18.069929838180542,0
18.19429588317871,0
18.27700185775757,0
18.360175848007202,0
18.43635392189026,0
18.515836715698242,0
18.592174768447876,0
18.673459768295288,0
18.75171399116516,0
18.834147691726685,0
18.91267681121826,0
19.035853624343872,0
19.116140842437744,0
19.198153972625732,0
19.282265663146973,0
19.362255811691284,0
19.442371606826782,0
19.5143039226532,0
19.595184803009033,0
19.671958923339844,0
19.748281717300415,0
19.872082710266113,0
19.95551371574402,0
20.043729782104492,0
20.131366729736328,0
20.217707872390747,0
20.30270791053772,0
20.38423490524292,0
20.466136693954468,0
20.541693925857544,0
20.61971092224121,0
20.74880576133728,0
20.832234859466553,0
20.925736904144287,0
21.01817488670349,0
21.09288787841797,0
21.17135190963745,0
21.250555753707886,0
21.32607674598694,0
21.40673565864563,0
21.478718757629395,0
21.605931997299194,0
21.68625783920288,0
21.776134729385376,0
21.85296368598938,0
21.932565927505493,0
22.015747785568237,0
22.095982789993286,0
22.170885801315308,0
22.25101375579834,0
22.32353973388672,0
22.44230604171753,0
22.535472869873047,0
22.626502752304077,0
22.705408811569214,0
22.796713829040527,0
22.88112783432007,0
22.96405601501465,0
23.042354822158813,0
23.125667810440063,0
23.202937841415405,0
23.322966814041138,0
23.417480945587158,0
23.51135277748108,0
23.589385986328125,0
23.666173934936523,0
23.75001287460327,0
23.82758092880249,0
23.93865966796875,0
24.018198013305664,0
24.094563722610474,0
24.213234901428223,0
24.291793823242188,0
24.3817298412323,0
24.465248823165894,0
24.552323818206787,0
24.636789798736572,0
24.721397876739502,0
24.80071759223938,0
24.880266904830933,0
24.957652807235718,0
25.07594084739685,0
25.153445720672607,0
25.243234634399414,0
25.322361707687378,0
25.39834976196289,0
25.478713750839233,0
25.56011176109314,0
25.63388180732727,0
25.71892499923706,0
25.804110765457153,0
25.935348987579346,0
26.019624948501587,0
26.100332975387573,0
26.177055835723877,0
26.255371809005737,0
26.338972806930542,0
26.41810178756714,0
26.49067783355713,0
26.56959366798401,0
26.647782802581787,0
26.768202781677246,0
26.8606116771698,0
26.943091869354248,0
27.024422883987427,0
27.101825952529907,0
27.176166772842407,0
27.253724813461304,0
27.32880187034607,0
27.408758878707886,0
27.484615802764893,0
27.604291677474976,0
27.708346843719482,0
27.798629760742188,0
27.879716634750366,0
27.95927882194519,0
28.034414768218994,0
28.109840869903564,0
28.185675859451294,0
28.262824773788452,0
28.338215827941895,0
28.453645706176758,0
28.53542184829712,0
28.604698657989502,0
28.678268909454346,0
28.757418870925903,0
28.832019805908203,0
28.90802788734436,0
28.98470187187195,0
29.06319570541382,0
29.139943838119507,0
29.259397745132446,0
29.337743759155273,0
29.426658630371094,0
29.506114959716797,0
29.58481192588806,0
29.658475875854492,0
29.734083652496338,0
29.809377908706665,0
29.888361930847168,0
29.964731693267822,0
30.087804794311523,0
30.175590753555298,0
30.249563694000244,0
30.32589101791382,0
30.398971796035767,0
30.47582483291626,0
30.550413608551025,0
30.627936840057373,0
30.70626974105835,0
30.78144097328186,0
30.902899742126465,0
30.99490785598755,0
31.089354991912842,0
31.16690683364868,0
31.248029947280884,0
31.321066856384277,0
31.39773178100586,0
31.473382711410522,0
31.54805874824524,0
31.621484994888306,0
31.74714970588684,0
31.897831916809082,0
31.981865882873535,0
32.061346769332886,0
32.13743996620178,0
32.21186184883118,0
32.29105305671692,0
32.3668737411499,0
32.44043588638306,0
32.51587772369385,0
32.642276763916016,0
32.71412491798401,0
32.80038380622864,0
32.875860929489136,0
32.95521283149719,0
33.02916073799133,0
33.105690717697144,0
33.18289875984192,0
33.25973296165466,0
33.33682584762573,0
33.459298610687256,0
33.54164671897888,0
33.638700008392334,0
33.71651077270508,0
33.79731774330139,0
33.87385964393616,0
33.95049858093262,0
34.027668952941895,0
34.1034517288208,0
34.1802339553833,0
34.301218032836914,0
34.373273849487305,0
34.455676794052124,0
34.52938961982727,0
34.60780572891235,0
34.6824209690094,0
34.75167679786682,0
34.8256938457489,0
34.89997887611389,0
34.973466873168945,0
35.09719395637512,0
35.170867919921875,0
35.254806995391846,0
35.33111381530762,0
35.40155577659607,0
35.47564387321472,0
35.554489850997925,0
35.63590598106384,0
35.71683478355408,0
35.8033709526062,27
35.93934178352356,182
36.0284526348114,429
36.11734485626221,795
36.20182776451111,1126
36.292879819869995,1400
36.37903189659119,1553
36.46486186981201,1630
36.54772877693176,1717
36.62729597091675,1773
36.706042766571045,1830
36.83780884742737,1870
36.91169786453247,1918
36.986822843551636,1934
37.06433582305908,1909
37.14006781578064,1873
37.219353675842285,1749
37.29725480079651,1412
37.37334394454956,1076
37.4496808052063,635
37.52562403678894,347
37.645941972732544,69
37.725586891174316,0
37.80731391906738,0
37.89005780220032,0
37.97454261779785,0
38.05261278152466,0
38.12700581550598,0
38.20154285430908,0
38.33518981933594,89
38.44882774353027,287
38.57945895195007,650
38.66611886024475,1049
38.74917769432068,1410
38.8493869304657,1645
38.95276069641113,1776
39.060222864151,1881
39.15107583999634,1960
39.22783279418945,2026
39.30182695388794,2037
39.376845598220825,2016
39.50102782249451,1985
39.57590389251709,1972
39.65162968635559,1979
39.74130296707153,1971
39.8233118057251,1958
39.90232801437378,1915
39.98277497291565,1905
40.0549738407135,1896
40.12756872177124,1917
40.202640771865845,1919
40.31985688209534,1916
40.396793842315674,1922
40.47007465362549,1938
40.55147075653076,1959
40.625629901885986,1973
40.698866844177246,1983
40.76870775222778,2023
40.87249779701233,2087
40.97412300109863,2170
41.04999589920044,2213
41.181723833084106,2219
41.26774883270264,2203
41.395652770996094,2187
41.4763970375061,2107
41.560290813446045,2041
41.643677949905396,1992
41.721104860305786,2047
41.79878282546997,2103
41.880616903305054,2134
41.96023178100586,2022
42.08251881599426,1510
42.16385364532471,806
42.24452567100525,213
42.32202887535095,0
42.39451289176941,0
42.473564863204956,0
42.556323766708374,0
42.637969732284546,0
42.72172474861145,0
42.80135488510132,0
42.91846966743469,0
42.99984884262085,0
43.07900285720825,10
43.15454983711243,345
43.223710775375366,857
43.294867753982544,1419
43.37824368476868,1762
43.471739768981934,1982
43.55253982543945,2162
43.64280867576599,2270
43.89476490020752,2354
43.97166085243225,2428
44.13846397399902,2471
44.21830081939697,2484
44.29455089569092,2490
44.368040800094604,2489
44.44245195388794,2487
44.516520738601685,2477
44.596139907836914,2477
44.672112703323364,2477
44.793261766433716,2486
44.86782884597778,2491
44.94545078277588,2492
45.02048587799072,2488
45.09030485153198,2484
45.16729688644409,2482
45.24443078041077,2477
45.318426847457886,2472
45.38772678375244,2467
45.461209774017334,2462
45.5845890045166,2464
45.65845584869385,2466
45.740081787109375,2471
45.824246883392334,2460
45.90873384475708,2328
45.99390363693237,1701
46.08297371864319,889
46.17003583908081,198
46.25311279296875,0
46.335083961486816,0
46.47189974784851,0
46.54881978034973,0
46.61992597579956,0
46.69562578201294,0
46.77692985534668,0
46.86500573158264,0
46.940733909606934,158
47.01794672012329,435
47.09425377845764,752
47.16697382926941,942
47.2877779006958,995
47.35849475860596,1026
47.43210792541504,1083
47.51305389404297,1187
47.5923798084259,1304
47.667839765548706,1346
47.745439767837524,1351
47.821006774902344,1325
47.89678168296814,1316
47.97138285636902,1304
48.089109897613525,1295
48.172183990478516,1270
48.240315675735474,1248
48.31304168701172,1219
48.39311194419861,1202
48.47199082374573,1187
48.54037880897522,1153
48.61064791679382,1054
48.68933391571045,865
48.7694137096405,508
48.89100694656372,210
49.05801701545715,9
49.15100073814392,0
49.234673738479614,0
49.304728746414185,0
49.377689838409424,0
49.45422887802124,0
49.52926993370056,0
49.59711980819702,0
49.67255687713623,0
49.79303693771362,248
49.86841583251953,668
49.94668483734131,1223
50.02597093582153,1644
50.10525894165039,1924
50.18295884132385,2083
50.262226819992065,2138
50.33417272567749,2157
50.409143924713135,2168
50.49253296852112,2169
50.61847496032715,2174
50.69400978088379,2175
50.780030965805054,2177
50.860389709472656,2172
50.93022274971008,2171
51.005393743515015,2165
51.08317279815674,2156
51.15963077545166,1926
51.22732162475586,1226
51.30207681655884,516
51.43397092819214,21
51.52418088912964,0
51.61333680152893,0
51.70486497879028,0
51.78175187110901,0
51.85513186454773,0
51.92578196525574,0
52.00441074371338,0
52.08289361000061,0
52.1576886177063,0
52.274232625961304,73
52.34636068344116,332
52.41977381706238,701
52.49794387817383,1029
52.578977823257446,1183
52.65592288970947,1177
52.72415280342102,994
52.80120396614075,661
52.880170822143555,298
52.95168685913086,79
53.070926666259766,0
53.14225769042969,2
53.21702980995178,256
53.29464793205261,721
53.37119102478027,1257
53.44638991355896,1584
53.525874853134155,1750
53.60011172294617,1850
53.67382764816284,1925
53.74829173088074,1951
53.88017201423645,1990
53.95913290977478,2045
54.03454375267029,2110
54.10452675819397,2158
54.18505787849426,2170
54.258941888809204,2173
54.326249837875366,2168
54.40751671791077,2161
54.497989654541016,2151
54.571818828582764,2149
54.690701723098755,2137
54.7612988948822,1971
54.83686971664429,1445
54.905842781066895,741
54.98336362838745,192
55.06022596359253,0
55.12799382209778,0
55.20728278160095,0
55.29790163040161,0
55.36553478240967,0
55.48608183860779,0
55.554457664489746,186
55.641144037246704,609
55.71627998352051,1097
55.801599979400635,1442
55.87809371948242,1581
55.948866844177246,1683
56.02584791183472,1755
56.100942850112915,1807
56.16854667663574,1836
56.308281660079956,1851
56.38840866088867,1861
56.46829581260681,1865
56.540783643722534,1871
56.61364769935608,1860
56.68408179283142,1866
56.75796866416931,1869
56.83383393287659,1887
56.901065826416016,1890
56.97488880157471,1889
57.094472885131836,1890
57.17280578613281,1893
57.24228286743164,1902
57.31609797477722,1900
57.395012855529785,1901
57.475857734680176,1901
57.55380082130432,1903
57.628177881240845,1905
57.702775955200195,1904
57.79807472229004,1904
58.05449175834656,1901
58.144420862197876,1898
58.22784996032715,1899
58.31367087364197,1891
58.39661383628845,1895
58.488016843795776,1895
58.56501078605652,1904
58.638049840927124,1903
58.71603989601135,1902
58.78590369224548,1910
58.90640091896057,1910
58.982210874557495,1916
59.06164193153381,1912
59.127849817276,1915
59.212912797927856,1914
59.282121896743774,1914
59.35923981666565,1925
59.43424463272095,1926
59.50840187072754,1934
59.585001945495605,1926
59.70656991004944,1931
59.77611589431763,1931
59.861106872558594,1936
59.94384264945984,1935
60.02465081214905,1933
60.094326972961426,1935
60.17194080352783,1936
60.256221771240234,1937
60.32626986503601,1935
60.4007887840271,1926
60.52088975906372,1899
60.6005117893219,1856
60.68368482589722,1843
60.760209798812866,1854
60.85105085372925,1888
60.933191776275635,1879
61.011730909347534,1885
61.09453272819519,1883
61.17236399650574,1890
61.2558708190918,1822
61.37918162345886,1699
61.45896792411804,1479
61.53501081466675,912
61.61373782157898,401
61.698381662368774,0
61.76926589012146,0
61.85756587982178,0
61.94581389427185,0
62.02818989753723,0
62.119157791137695,0
62.23848581314087,0
62.32110571861267,0
62.39626598358154,0
62.46793866157532,0
62.54650068283081,0
62.62160277366638,0
62.69221591949463,0
62.770256757736206,0
62.85113477706909,0
62.92268896102905,0
63.041284799575806,0
63.11964678764343,0
63.19074296951294,0
63.26257085800171,0
63.34863877296448,0
63.417606830596924,0
63.49681782722473,0
63.56984066963196,0
63.63918089866638,218
63.71690273284912,593
63.83475875854492,1067
63.905733823776245,1387
63.98614501953125,1595
64.06164884567261,1730
64.14049482345581,1817
64.21935486793518,1871
64.30045175552368,1907
64.39367175102234,1928
64.47209692001343,1940
64.54221892356873,1945
64.66545987129211,1952
64.74509263038635,1950
64.81571578979492,1941
64.96278762817383,1908
65.05215573310852,1620
65.11966371536255,980
65.19470262527466,359
65.2634928226471,0
65.33765769004822,0
65.41669178009033,0
65.54695272445679,0
65.62605690956116,0
65.70714378356934,0
65.77588295936584,0
65.86021590232849,0
65.93158078193665,0
66.0147750377655,0
66.08199381828308,0
66.15698981285095,0
66.2322838306427,0
66.34738183021545,0
66.41980481147766,0
66.4988808631897,0
66.5663058757782,0
66.65245485305786,0
66.72301387786865,0
66.80129790306091,0
66.87381196022034,0
66.94423866271973,0
67.01920771598816,0
67.13793683052063,0
67.20502781867981,0
67.2826578617096,0
67.35870170593262,0
67.43346095085144,0
67.50498580932617,0
67.57617473602295,0
67.66400194168091,0
67.73717880249023,0
67.80795288085938,0
67.925776720047,0
68.00316882133484,0
68.07607984542847,0
68.15326690673828,0
68.22852778434753,0
68.2962486743927,0
68.3739767074585,0
68.44516396522522,0
68.51828193664551,0
68.59201288223267,0
68.70158791542053,0
68.77594685554504,0
68.84766268730164,0
68.91618990898132,0
68.99525499343872,0
69.0661358833313,0
69.14504861831665,0
69.21208596229553,0
69.28416204452515,0
69.35989379882812,0
69.4740297794342,0
69.54646182060242,0
69.62233376502991,0
69.69225859642029,0
69.7723777294159,0
69.8442690372467,0
69.92156791687012,0
69.99088191986084,0
70.06631779670715,0
70.14030981063843,0
70.25036478042603,0
70.32397675514221,0
70.39745378494263,0
70.46666383743286,0
70.54620790481567,0
70.61695790290833,0
70.6959958076477,0
70.78564786911011,0
70.86933970451355,0
70.95066595077515,0
71.07710790634155,0
71.14643883705139,0
71.22400188446045,0
71.29389572143555,0
71.37090468406677,0
71.44801092147827,0
71.5215380191803,0
71.59984183311462,0
71.67152690887451,0
71.74850463867188,0
71.87345576286316,0
71.94442677497864,0
72.02332782745361,0
72.09979891777039,0
72.17969989776611,0
72.24644494056702,0
72.32193088531494,0
72.4000997543335,0
72.46963286399841,0
72.54964184761047,0
72.66894888877869,0
72.73965096473694,0
72.81932997703552,0
72.8888099193573,0
72.97259593009949,0
73.05071091651917,0
73.13841080665588,0
73.22196888923645,0
73.31918478012085,0
73.40545988082886,0
73.55198884010315,0
73.64083766937256,0
73.72618961334229,0
73.81888198852539,0
73.88963460922241,0
73.96307301521301,0
74.03227686882019,0
74.1058497428894,0
74.17775201797485,0
74.24939799308777,0
74.36761283874512,0
74.53182101249695,0
74.61588287353516,0
74.68759393692017,0
74.77135682106018,0
74.84315061569214,0
74.92145586013794,0
74.98766684532166,0
75.065438747406,0
75.13087368011475,0
75.2568519115448,0
75.3315818309784,0
75.40032291412354,0
75.48190999031067,0
75.55423879623413,0
75.62812066078186,0
75.70004677772522,0
75.77397084236145,0
75.84798169136047,0
75.92011594772339,0
76.04301476478577,0
76.11564683914185,0
76.18916773796082,0
76.26251983642578,0
76.33615183830261,0
76.40637278556824,0
76.48507070541382,0
76.55791878700256,0
76.62599968910217,0
76.69790387153625,0
76.81190085411072,0
76.88564991950989,0
76.96308970451355,0
77.0370979309082,0
77.1193106174469,0
77.18829274177551,0
77.2620837688446,0
77.32887077331543,0
77.4004328250885,0
77.47044968605042,0
77.58963394165039,0
77.66661071777344,0
77.73916268348694,0
77.8145477771759,0
77.88585066795349,0
77.95410299301147,0
78.03179883956909,0
78.10257887840271,0
78.17838263511658,0
78.25058388710022,0
78.36403560638428,0
78.44524073600769,0
78.51030659675598,0
78.58834075927734,0
78.66413474082947,0
78.74287676811218,0
78.81274795532227,0
78.88570785522461,0
78.95151472091675,0
79.02857971191406,0
79.1436197757721,0
79.21769881248474,0
79.29888367652893,0
79.36897468566895,0
79.4475667476654,0
79.52607989311218,0
79.599449634552,0
79.67282772064209,0
79.74839377403259,0
79.81431698799133,0
79.93453168869019,0
80.00184965133667,0
80.07469272613525,0
80.14244484901428,0
80.22378587722778,0
80.29154872894287,0
80.36704587936401,0
80.43887877464294,0
80.51403069496155,0
80.5847589969635,0
80.70452976226807,0
80.77968668937683,0
80.85319972038269,0
80.92252993583679,0
80.99520874023438,0
81.06556797027588,0
81.14332485198975,0
81.21219396591187,0
81.28433680534363,0
81.38933873176575,0
81.54724383354187,0
81.62642669677734,0
81.69547581672668,0
81.77059197425842,0
81.84038281440735,0
81.9196400642395,0
81.99015283584595,0
82.06481671333313,0
82.13378190994263,0
82.21017289161682,0
82.32616591453552,0
82.39802384376526,0
82.47636389732361,0
82.54541993141174,0
82.62211990356445,0
82.6895227432251,0
82.76285576820374,0
82.83144187927246,0
82.90674877166748,0
82.97446870803833,0
83.08972787857056,0
83.1592047214508,0
83.23804068565369,0
83.30439877510071,0
83.3813807964325,0
83.45965576171875,0
83.52820301055908,0
83.60107374191284,0
83.67620086669922,0
83.74612784385681,0
83.86513471603394,0
83.93525767326355,0
84.01363682746887,0
84.08222985267639,0
84.15937376022339,0
84.22646379470825,0
84.30241203308105,0
84.3698217868805,0
84.44725394248962,0
84.51684975624084,0
84.63458395004272,0
84.70604062080383,0
84.78082871437073,0
84.85034584999084,0
84.92992877960205,0
85.00275564193726,0
85.08078479766846,0
85.15013384819031,0
85.22261071205139,0
85.29028177261353,0
85.40955185890198,0
85.48085975646973,0
85.55711483955383,0
85.62616491317749,0
85.70805072784424,0
85.78563094139099,0
85.86177563667297,0
85.93198776245117,0
86.00764799118042,0
86.07645988464355,0
86.19416379928589,0
86.2654299736023,0
86.34474682807922,0
86.41234993934631,0
86.4971718788147,0
86.56875586509705,0
86.64856386184692,0
86.717355966568,0
86.79472374916077,0
86.87024188041687,0
87.00078892707825,0
87.07307481765747,0
87.15250396728516,0
87.22076892852783,0
87.30391383171082,0
87.37443399429321,0
87.45168876647949,0
87.5204746723175,0
87.5971827507019,0
87.66324281692505,0
87.77885794639587,0
87.84892988204956,0
87.9262146949768,0
87.99814081192017,0
88.07623386383057,0
88.1449646949768,0
88.22014880180359,0
88.28758382797241,0
88.35564589500427,0
88.42775392532349,0
88.65877985954285,0
88.7308669090271,0
88.80269694328308,0
88.8739960193634,0
88.95783686637878,0
89.02717995643616,0
89.10216069221497,0
89.17276287078857,0
89.24830484390259,0
89.31957674026489,0
89.44018292427063,0
89.50921487808228,0
89.58717775344849,0
89.65658688545227,0
89.73371887207031,0
89.80381369590759,0
89.8761956691742,0
89.94928669929504,0
90.01833868026733,0
90.09251475334167,0
90.2025306224823,0
90.27645468711853,0
90.34327983856201,0
90.41609787940979,0
90.48631286621094,0
90.56491374969482,0
90.63442397117615,0
90.71306085586548,0
90.7801947593689,0
90.8521728515625,0
90.96837186813354,0
91.05130791664124,0
91.11832284927368,0
91.19568586349487,0
91.26431775093079,0
91.34094095230103,0
91.40912079811096,0
91.4764928817749,0
91.5513768196106,0
91.61920285224915,0
91.73827290534973,0
91.80769991874695,0
91.87989091873169,0
91.94902873039246,0
92.02850461006165,0
92.10021495819092,0
92.17076086997986,0
92.24659180641174,0
92.31549787521362,0
92.3907299041748,0
92.50634980201721,0
92.57400965690613,0
92.64459681510925,0
92.7188127040863,0
92.78744697570801,0
92.8678867816925,0
92.93763089179993,0
93.01616883277893,0
93.0846209526062,0
93.15799593925476,0
93.27543187141418,0
93.3518397808075,0
93.42260980606079,0
93.50057482719421,0
93.5722668170929,0
93.64358878135681,0
93.72118496894836,0
93.78733277320862,0
93.86980676651001,0
93.93845391273499,0
94.0621817111969,0
94.1350347995758,0
94.21341490745544,0
94.28388285636902,0
94.364013671875,0
94.43298196792603,0
94.50783586502075,0
94.57556295394897,0
94.64502382278442,0
94.71983671188354,0
94.83445191383362,0
94.90583181381226,0
94.97635769844055,0
95.05435180664062,0
95.12325501441956,0
95.20323467254639,0
95.27217078208923,0
95.34589076042175,0
95.41435694694519,0
95.48979783058167,0
95.6104588508606,0
95.6921718120575,0
95.76440191268921,0
95.9617567062378,0
96.04941892623901,0
96.1508858203888,0
96.22820973396301,0
96.32388973236084,0
96.40158987045288,0
96.47461295127869,0
96.59083390235901,0
96.66592788696289,0
96.73671698570251,0
96.80910992622375,0
96.8827657699585,0
96.95255589485168,0
97.03569197654724,0
97.10901594161987,0
97.1894326210022,0
97.2609589099884,0
97.38352370262146,0
97.4558367729187,0
97.53523087501526,0
97.61061978340149,0
97.68250799179077,0
97.76068091392517,0
97.83033895492554,0
97.90554904937744,0
97.97412490844727,0
98.0470597743988,0
98.16282391548157,0
98.23849081993103,0
98.31117486953735,0
98.38586902618408,0
98.4627137184143,0
98.53473377227783,0
98.6134238243103,0
98.68921899795532,0
98.76851773262024,0
98.83859491348267,0
98.95298767089844,0
99.02480363845825,0
99.09987568855286,0
99.17192387580872,0
99.24229502677917,0
99.32103395462036,0
99.38850784301758,0
99.46151876449585,0
99.53181076049805,0
99.60105180740356,0
99.7155077457428,0
99.78707671165466,0
99.86117768287659,0
99.92891788482666,0
100.0070288181305,0
100.08423590660095,0
100.15260171890259,0
100.22650575637817,0
100.29685378074646,0
100.37136578559875,0
100.50703191757202,0
100.58061170578003,0
100.65463781356812,0
100.72634267807007,0
100.82669687271118,0
100.91312980651855,0
100.99144792556763,0
101.06082892417908,0
101.14202165603638,0
101.21879291534424,0
101.3421938419342,0
101.42634391784668,0
101.50701689720154,0
101.58629393577576,0
101.66635084152222,0
101.73853468894958,0
101.80906391143799,0
101.87971878051758,0
101.95871376991272,0
102.03177189826965,0
102.14839386940002,0
102.22981667518616,0
102.30249786376953,0
102.3739447593689,0
102.45625686645508,0
102.52816271781921,0
102.60692977905273,0
102.69059777259827,0
102.7676568031311,0
102.85972666740417,0
102.99959969520569,0
103.07837891578674,0
103.14817976951599,0
103.22915983200073,0
103.29867267608643,0
103.3696358203888,0
103.44599986076355,0
103.51783084869385,0
103.59978795051575,0
103.67307186126709,0
103.8024230003357,0
103.87712979316711,0
103.95726585388184,0
104.02328968048096,0
104.10477685928345,0
104.1806948184967,0
104.25170397758484,0
104.37133574485779,0
104.50998282432556,0
104.60314893722534,0
104.7347948551178,0
104.8160560131073,0
104.88677668571472,0
104.96114873886108,0
105.03516173362732,0
105.10608673095703,0
105.18949484825134,0
105.26937699317932,0
105.35207486152649,0
105.4267737865448,0
105.54854702949524,0
105.62538480758667,0
105.70701694488525,0
105.79335689544678,0
105.87341380119324,0
105.94769096374512,0
106.02040600776672,0
106.09227800369263,0
106.16848587989807,0
106.23492980003357,0
106.35208582878113,0
106.42476892471313,0
106.50381469726562,0
106.58355283737183,0
106.66550087928772,0
106.75267291069031,0
106.82326078414917,0
106.90263390541077,0
106.98073291778564,0
107.05613994598389,0
107.17191982269287,0
107.24226570129395,0
107.31657075881958,0
107.3866639137268,0
107.46135067939758,0
107.5305438041687,0
107.6002459526062,0
107.68030166625977,0
107.74925780296326,0
107.82074284553528,0
107.93358159065247,0
108.0075888633728,0
108.07961797714233,0
108.1508059501648,0
108.22721672058105,0
108.30032873153687,0
108.37195062637329,0
108.44999861717224,0
108.52187585830688,0
108.59417390823364,0
108.71365880966187,0
108.78333687782288,0
108.86042165756226,0
108.93210792541504,0
109.01157879829407,0
109.0806519985199,0
109.15062761306763,0
109.22573781013489,0
109.29166674613953,0
109.3656108379364,0
109.47924494743347,0
109.55596899986267,0
109.6264979839325,0
109.698166847229,0
109.77807784080505,0
109.8493139743805,0
109.91969299316406,0
109.99003386497498,0
110.05815863609314,0
110.13352274894714,0
110.24834299087524,0
110.32313966751099,0
110.39504098892212,0
110.46543669700623,0
110.54507899284363,0
110.6177089214325,0
110.6930148601532,0
110.76932072639465,0
110.84039878845215,0
110.93055772781372,0
111.08909273147583,0
111.19110703468323,0
111.28147506713867,0
111.37202787399292,0
111.45676469802856,0
111.53886890411377,0
111.61934471130371,0
111.6915397644043,0
111.7721037864685,0
111.84639883041382,0
111.96847987174988,0
112.04277777671814,0
112.11890387535095,0
112.1981029510498,0
112.26805782318115,0
112.34571266174316,0
112.41784477233887,0
112.48876786231995,0
112.61432385444641,0
112.76268076896667,0
112.9426167011261,0
113.1690878868103,0
113.2448456287384,0
113.33687686920166,0
113.4241509437561,0
113.52245092391968,0
113.64060592651367,0
113.7264130115509,0
113.8354377746582,0
113.92908883094788,0
114.08089900016785,0
114.17649364471436,0
114.25998878479004,0
114.33809089660645,0
114.41280674934387,0
114.4899697303772,0
114.56185483932495,0
114.63093400001526,0
114.71442675590515,0
114.78797578811646,0
114.9273247718811,0
115.00785374641418,0
115.07865977287292,0
